Key	PY+T	Pho+T	PY-T	Pho-T	Tone	SyStruct	SyLen	OrthLen	PhoLen	FreqPM	Words	HomoDensity	Dominate-POS	Freq-Dominate-POS	Percent-Dominate-POS	Other-POSes	Num-Neighbors	R-Neighbors	A-Neighbors	S-Neighbors	Neighbors	Freq-Neighbors
P E n 2								0	3	0		0		-1	0		13	0	0	13	Qi E n 2,ni E n 2,y E n 2,Qy E n 2,li E n 2,Ti E n 2,i E n 2,P a n 2,Xi E n 2,mi E n 2,Xy E n 2,P @ n 2,P i n 2	171749
i a r 2								0	3	0		0		-1	0		3	0	0	3	i a 2,i a N 2,i a U 2	3618
i @ r 2								0	3	0		0		-1	0		1	0	0	1	@ r 2	45951
C a r 2								0	3	0		0		-1	0		5	0	0	5	C a 2,C a N 2,C a n 2,C a U 2,C a I 2	12810
C @ r 2								0	3	0		0		-1	0		3	0	0	3	@ r 2,C @ N 2,C @ n 2	63606
C E n 2								0	3	0		0		-1	0		13	0	0	13	Qi E n 2,ni E n 2,y E n 2,Qy E n 2,li E n 2,Ti E n 2,i E n 2,Xi E n 2,C u n 2,C @ n 2,C a n 2,mi E n 2,Xy E n 2	172915
m a r 2								0	3	0		0		-1	0		5	0	0	5	m a 2,m a N 2,m a n 2,m a I 2,m a U 2	28852
m e r 2								0	3	0		0		-1	0		1	0	0	1	m e I 2	161674
m E n 2								0	3	0		0		-1	0		13	0	0	13	Qi E n 2,ni E n 2,y E n 2,Qy E n 2,m @ n 2,li E n 2,Ti E n 2,i E n 2,m a n 2,Xi E n 2,m i n 2,mi E n 2,Xy E n 2	180913
u a r 2								0	3	0		0		-1	0		3	0	0	3	u a n 2,u a N 2,u a 2	25988
u @ r 2								0	3	0		0		-1	0		2	0	0	2	@ r 2,u @ n 2	50444
u E n 2								0	3	0		0		-1	0		12	0	0	12	Qi E n 2,ni E n 2,u a n 2,y E n 2,Qy E n 2,li E n 2,Ti E n 2,u @ n 2,i E n 2,Xi E n 2,mi E n 2,Xy E n 2	199049
x a r 2								0	3	0		0		-1	0		4	0	0	4	x a n 2,x a U 2,x a N 2,x a I 2	1866
x @ r 2								0	3	0		0		-1	0		4	0	0	4	@ r 2,x @ 2,x @ n 2,x @ N 2	52532
x E n 2								0	3	0		0		-1	0		13	0	0	13	Qi E n 2,ni E n 2,y E n 2,Qy E n 2,li E n 2,Ti E n 2,i E n 2,Xi E n 2,x a n 2,x u n 2,x @ n 2,mi E n 2,Xy E n 2	171947
r a r 2								0	3	0		0		-1	0		2	0	0	2	r a n 2,r a U 2	1023
r @ r 2								0	3	0		0		-1	0		3	0	0	3	r @ n 2,@ r 2,r @ N 2	242878
Z a r 2								0	3	0		0		-1	0		2	0	0	2	Z a I 2,Z a 2	327
Z e I 2								0	3	0		0		-1	0		12	0	0	12	m e I 2,S e I 2,u e I 2,xu e I 2,P e I 2,l e I 2,su e I 2,f e I 2,z e I 2,Cu e I 2,Z a I 2,Ku e I 2	304661
Z @ r 2								0	3	0		0		-1	0		2	0	0	2	@ r 2,Z @ 2	47063
Z E n 2								0	3	0		0		-1	0		10	0	0	10	Qi E n 2,ni E n 2,y E n 2,Qy E n 2,li E n 2,Ti E n 2,i E n 2,Xi E n 2,mi E n 2,Xy E n 2	170128
a r 2								0	2	0		0		-1	0		4	0	0	4	@ r 2,a U 2,a N 2,a I 2	47225
E 2								0	1	0		0		-1	0		11	0	8	3	Xy E 2,Ji E 2,i E 2,Xi E 2,Jy E 2,ti E 2,Qy E 2,Qi E 2,u 2,i 2,@ 2	35096
E n 2								0	2	0		0		-1	0		12	0	10	2	Qi E n 2,ni E n 2,y E n 2,Qy E n 2,li E n 2,Ti E n 2,i E n 2,Xi E n 2,mi E n 2,Xy E n 2,i n 2,y n 2	171389
1 2								0	1	0		0		-1	0		7	0	4	3	S 1 2,Z 1 2,c 1 2,C 1 2,u 2,i 2,@ 2	53259
o N 2								0	2	0		0		-1	0		16	0	9	7	c o N 2,T o N 2,C o N 2,x o N 2,l o N 2,r o N 2,Xi o N 2,n o N 2,Qi o N 2,o U 2,Xi N 2,mi N 2,i N 2,Qi N 2,ni N 2,a N 2	190676
u n 2								0	2	0		0		-1	0		11	0	7	4	u a n 2,u @ n 2,l u n 2,C u n 2,c u n 2,x u n 2,T u n 2,u 2,i n 2,y n 2,u a 2	45217
J a 2								0	2	0		0		-1	0		17	0	0	17	n a 2,m a 2,J i 2,C a 2,S a 2,J y 2,z a 2,t a 2,xu a 2,P a 2,i a 2,Xi a 2,p a 2,Ji a 2,f a 2,u a 2,Z a 2	97485
J a i 2								0	3	0		0		-1	0		1	0	0	1	J i 2	15349
J a n 2								0	3	0		0		-1	0		15	0	0	15	xu a n 2,u a n 2,n a n 2,T a n 2,Cu a n 2,l a n 2,f a n 2,m a n 2,P a n 2,Tu a n 2,x a n 2,z a n 2,C a n 2,r a n 2,c a n 2	203851
J a N 2								0	3	0		0		-1	0		19	0	0	19	m a N 2,Cu a N 2,Qi a N 2,c a N 2,f a N 2,C a N 2,T a N 2,ni a N 2,Ku a N 2,l a N 2,u a N 2,i a N 2,P a N 2,li a N 2,xu a N 2,x a N 2,a N 2,n a N 2,Xi a N 2	45973
J a U 2								0	3	0		0		-1	0		17	0	0	17	Ti a U 2,Qi a U 2,T a U 2,li a U 2,l a U 2,a U 2,i a U 2,m a U 2,x a U 2,r a U 2,C a U 2,mi a U 2,P a U 2,n a U 2,c a U 2,S a U 2,Pi a U 2	31548
J @ 2								0	2	0		0		-1	0		10	0	0	10	J i 2,x @ 2,J y 2,k @ 2,t @ 2,z @ 2,S @ 2,Z @ 2,@ 2,K @ 2	36193
J e I 2								0	3	0		0		-1	0		11	0	0	11	m e I 2,S e I 2,u e I 2,xu e I 2,P e I 2,l e I 2,su e I 2,f e I 2,z e I 2,Cu e I 2,Ku e I 2	304433
J @ n 2								0	3	0		0		-1	0		8	0	0	8	r @ n 2,m @ n 2,u @ n 2,S @ n 2,C @ n 2,x @ n 2,f @ n 2,P @ n 2	214001
J @ N 2								0	3	0		0		-1	0		11	0	0	11	n @ N 2,C @ N 2,T @ N 2,r @ N 2,c @ N 2,m @ N 2,f @ N 2,P @ N 2,S @ N 2,x @ N 2,p @ N 2	192621
J E 2								0	2	0		0		-1	0		10	0	0	10	J i 2,Xy E 2,Ji E 2,i E 2,J y 2,Xi E 2,Jy E 2,ti E 2,Qy E 2,Qi E 2	42328
J o N 2								0	3	0		0		-1	0		9	0	0	9	c o N 2,T o N 2,C o N 2,x o N 2,l o N 2,r o N 2,Xi o N 2,n o N 2,Qi o N 2	67525
J o U 2								0	3	0		0		-1	0		12	0	0	12	o U 2,Qi o U 2,T o U 2,li o U 2,i o U 2,l o U 2,ni o U 2,C o U 2,x o U 2,m o U 2,r o U 2,Z o U 2	130099
J u 2								0	2	0		0		-1	0		16	0	0	16	J i 2,u 2,t u 2,r u 2,f u 2,J y 2,T u 2,C u 2,x u 2,z u 2,S u 2,l u 2,n u 2,Z u 2,s u 2,P u 2	54783
J u a 2								0	3	0		0		-1	0		1	0	0	1	u a 2	149
J u a I 2								0	4	0		0		-1	0		0	0	0	0		0
J u a N 2								0	4	0		0		-1	0		1	0	0	1	u a N 2	1411
J u e I 2								0	4	0		0		-1	0		1	0	0	1	u e I 2	49271
J u n 2								0	3	0		0		-1	0		5	0	0	5	l u n 2,C u n 2,c u n 2,x u n 2,T u n 2	5980
J u o 2								0	3	0		0		-1	0		0	0	0	0		0
s e I 2								0	3	0		0		-1	0		11	0	0	11	m e I 2,S e I 2,u e I 2,xu e I 2,P e I 2,l e I 2,su e I 2,f e I 2,z e I 2,Cu e I 2,Ku e I 2	304433
s E 2								0	2	0		0		-1	0		9	0	0	9	Xy E 2,Ji E 2,i E 2,Xi E 2,Jy E 2,ti E 2,s u 2,Qy E 2,Qi E 2	23336
s i a 2								0	3	0		0		-1	0		1	0	0	1	i a 2	1351
s i E n 2								0	4	0		0		-1	0		1	0	0	1	i E n 2	2763
s i a N 2								0	4	0		0		-1	0		1	0	0	1	i a N 2	1348
s i a U 2								0	4	0		0		-1	0		1	0	0	1	i a U 2	919
s i E 2								0	3	0		0		-1	0		1	0	0	1	i E 2	4259
s i n 2								0	3	0		0		-1	0		6	0	0	6	n i n 2,l i n 2,i n 2,Q i n 2,m i n 2,P i n 2	21255
s i N 2								0	3	0		0		-1	0		4	0	0	4	T i N 2,i N 2,P i N 2,l i N 2	26565
s i o U 2								0	4	0		0		-1	0		1	0	0	1	i o U 2	8910
s i o N 2								0	4	0		0		-1	0		0	0	0	0		0
s u a 2								0	3	0		0		-1	0		2	0	0	2	s u 2,u a 2	320
s u a I 2								0	4	0		0		-1	0		0	0	0	0		0
s u a N 2								0	4	0		0		-1	0		1	0	0	1	u a N 2	1411
s y 2								0	2	0		0		-1	0		3	0	0	3	J y 2,l y 2,s u 2	4190
s y E 2								0	3	0		0		-1	0		0	0	0	0		0
s y n 2								0	3	0		0		-1	0		3	0	0	3	Q y n 2,X y n 2,y n 2	4539
s y E n 2								0	4	0		0		-1	0		1	0	0	1	y E n 2	12104
t E 2								0	2	0		0		-1	0		12	0	0	12	t u 2,Xy E 2,Ji E 2,i E 2,t a 2,Xi E 2,Jy E 2,t @ 2,ti E 2,t i 2,Qy E 2,Qi E 2	36172
t i a N 2								0	4	0		0		-1	0		1	0	0	1	i a N 2	1348
t i n 2								0	3	0		0		-1	0		7	0	0	7	n i n 2,l i n 2,i n 2,Q i n 2,t i 2,m i n 2,P i n 2	21921
t i o N 2								0	4	0		0		-1	0		0	0	0	0		0
t u a 2								0	3	0		0		-1	0		3	0	0	3	t u 2,t a 2,u a 2	9966
t u a I 2								0	4	0		0		-1	0		0	0	0	0		0
t u a N 2								0	4	0		0		-1	0		1	0	0	1	u a N 2	1411
t y 2								0	2	0		0		-1	0		6	0	0	6	t u 2,J y 2,t a 2,t @ 2,t i 2,l y 2	17026
t y E 2								0	3	0		0		-1	0		0	0	0	0		0
t y n 2								0	3	0		0		-1	0		3	0	0	3	Q y n 2,X y n 2,y n 2	4539
t y E n 2								0	4	0		0		-1	0		1	0	0	1	y E n 2	12104
n E 2								0	2	0		0		-1	0		11	0	0	11	n a 2,Xy E 2,Ji E 2,n i 2,i E 2,Xi E 2,Jy E 2,ti E 2,n u 2,Qy E 2,Qi E 2	60284
n i a 2								0	3	0		0		-1	0		4	0	0	4	n a 2,n i n 2,n i 2,i a 2	55499
n i o N 2								0	4	0		0		-1	0		1	0	0	1	n o N 2	600
n u a 2								0	3	0		0		-1	0		3	0	0	3	n a 2,n u 2,u a 2	32761
n u a I 2								0	4	0		0		-1	0		0	0	0	0		0
n u a N 2								0	4	0		0		-1	0		2	0	0	2	u a N 2,n a N 2	1569
n u e I 2								0	4	0		0		-1	0		1	0	0	1	u e I 2	49271
n u n 2								0	3	0		0		-1	0		8	0	0	8	n i n 2,n a n 2,l u n 2,C u n 2,c u n 2,x u n 2,n u 2,T u n 2	40657
n y n 2								0	3	0		0		-1	0		5	0	0	5	n i n 2,n a n 2,Q y n 2,X y n 2,y n 2	38966
n y E n 2								0	4	0		0		-1	0		1	0	0	1	y E n 2	12104
X a 2								0	2	0		0		-1	0		16	0	0	16	n a 2,m a 2,C a 2,S a 2,z a 2,t a 2,xu a 2,P a 2,i a 2,X i 2,Xi a 2,p a 2,Ji a 2,f a 2,u a 2,Z a 2	79319
X a I 2								0	3	0		0		-1	0		11	0	0	11	l a I 2,c a I 2,T a I 2,P a I 2,p a I 2,m a I 2,xu a I 2,x a I 2,Z a I 2,C a I 2,a I 2	237471
X a n 2								0	3	0		0		-1	0		16	0	0	16	xu a n 2,u a n 2,n a n 2,T a n 2,Cu a n 2,l a n 2,f a n 2,m a n 2,P a n 2,Tu a n 2,X y n 2,x a n 2,z a n 2,C a n 2,r a n 2,c a n 2	204824
X a N 2								0	3	0		0		-1	0		19	0	0	19	m a N 2,Cu a N 2,Qi a N 2,c a N 2,f a N 2,C a N 2,T a N 2,ni a N 2,Ku a N 2,l a N 2,u a N 2,i a N 2,P a N 2,li a N 2,xu a N 2,x a N 2,a N 2,n a N 2,Xi a N 2	45973
X a U 2								0	3	0		0		-1	0		17	0	0	17	Ti a U 2,Qi a U 2,T a U 2,li a U 2,l a U 2,a U 2,i a U 2,m a U 2,x a U 2,r a U 2,C a U 2,mi a U 2,P a U 2,n a U 2,c a U 2,S a U 2,Pi a U 2	31548
X @ 2								0	2	0		0		-1	0		9	0	0	9	x @ 2,k @ 2,t @ 2,z @ 2,S @ 2,Z @ 2,@ 2,X i 2,K @ 2	18027
X e I 2								0	3	0		0		-1	0		11	0	0	11	m e I 2,S e I 2,u e I 2,xu e I 2,P e I 2,l e I 2,su e I 2,f e I 2,z e I 2,Cu e I 2,Ku e I 2	304433
X @ n 2								0	3	0		0		-1	0		9	0	0	9	r @ n 2,m @ n 2,u @ n 2,S @ n 2,X y n 2,C @ n 2,x @ n 2,f @ n 2,P @ n 2	214974
X @ N 2								0	3	0		0		-1	0		11	0	0	11	n @ N 2,C @ N 2,T @ N 2,r @ N 2,c @ N 2,m @ N 2,f @ N 2,P @ N 2,S @ N 2,x @ N 2,p @ N 2	192621
X E 2								0	2	0		0		-1	0		9	0	0	9	Xy E 2,Ji E 2,i E 2,Xi E 2,Jy E 2,X i 2,ti E 2,Qy E 2,Qi E 2	24162
X o N 2								0	3	0		0		-1	0		9	0	0	9	c o N 2,T o N 2,C o N 2,x o N 2,l o N 2,r o N 2,Xi o N 2,n o N 2,Qi o N 2	67525
X o U 2								0	3	0		0		-1	0		12	0	0	12	o U 2,Qi o U 2,T o U 2,li o U 2,i o U 2,l o U 2,ni o U 2,C o U 2,x o U 2,m o U 2,r o U 2,Z o U 2	130099
X u 2								0	2	0		0		-1	0		15	0	0	15	u 2,t u 2,r u 2,f u 2,T u 2,C u 2,x u 2,z u 2,S u 2,X i 2,l u 2,n u 2,Z u 2,s u 2,P u 2	36617
X u a 2								0	3	0		0		-1	0		1	0	0	1	u a 2	149
X u a I 2								0	4	0		0		-1	0		0	0	0	0		0
X u a N 2								0	4	0		0		-1	0		1	0	0	1	u a N 2	1411
X u e I 2								0	4	0		0		-1	0		1	0	0	1	u e I 2	49271
X u n 2								0	3	0		0		-1	0		6	0	0	6	l u n 2,C u n 2,c u n 2,X y n 2,x u n 2,T u n 2	6953
X u o 2								0	3	0		0		-1	0		0	0	0	0		0
c e I 2								0	3	0		0		-1	0		12	0	0	12	m e I 2,S e I 2,u e I 2,c a I 2,xu e I 2,P e I 2,l e I 2,su e I 2,f e I 2,z e I 2,Cu e I 2,Ku e I 2	341476
c E 2								0	2	0		0		-1	0		9	0	0	9	Xy E 2,Ji E 2,i E 2,c 1 2,Xi E 2,Jy E 2,ti E 2,Qy E 2,Qi E 2	27123
c i 2								0	2	0		0		-1	0		12	0	0	12	J i 2,Q i 2,l i 2,T i 2,n i 2,c 1 2,P i 2,m i 2,i 2,X i 2,t i 2,p i 2	53597
c i a 2								0	3	0		0		-1	0		1	0	0	1	i a 2	1351
c i E n 2								0	4	0		0		-1	0		1	0	0	1	i E n 2	2763
c i a N 2								0	4	0		0		-1	0		2	0	0	2	c a N 2,i a N 2	5281
c i a U 2								0	4	0		0		-1	0		2	0	0	2	i a U 2,c a U 2	1090
c i E 2								0	3	0		0		-1	0		1	0	0	1	i E 2	4259
c i n 2								0	3	0		0		-1	0		8	0	0	8	n i n 2,l i n 2,c u n 2,i n 2,Q i n 2,m i n 2,c a n 2,P i n 2	22572
c i N 2								0	3	0		0		-1	0		7	0	0	7	c o N 2,T i N 2,i N 2,P i N 2,c a N 2,l i N 2,c @ N 2	79557
c i o U 2								0	4	0		0		-1	0		1	0	0	1	i o U 2	8910
c i o N 2								0	4	0		0		-1	0		1	0	0	1	c o N 2	47343
c u a 2								0	3	0		0		-1	0		2	0	0	2	c u n 2,u a 2	1131
c u a I 2								0	4	0		0		-1	0		1	0	0	1	c a I 2	37043
c u a N 2								0	4	0		0		-1	0		2	0	0	2	c a N 2,u a N 2	5344
c y 2								0	2	0		0		-1	0		3	0	0	3	c 1 2,J y 2,l y 2	7977
c y E 2								0	3	0		0		-1	0		0	0	0	0		0
c y n 2								0	3	0		0		-1	0		5	0	0	5	Q y n 2,c u n 2,X y n 2,y n 2,c a n 2	5856
c y E n 2								0	4	0		0		-1	0		1	0	0	1	y E n 2	12104
l @ n 2								0	3	0		0		-1	0		11	0	0	11	r @ n 2,m @ n 2,u @ n 2,l a n 2,S @ n 2,l u n 2,l i n 2,C @ n 2,x @ n 2,f @ n 2,P @ n 2	222664
l E 2								0	2	0		0		-1	0		11	0	0	11	l i 2,Xy E 2,Ji E 2,i E 2,Xi E 2,Jy E 2,ti E 2,l u 2,l y 2,Qy E 2,Qi E 2	30384
l i o N 2								0	4	0		0		-1	0		2	0	0	2	l i N 2,l o N 2	4788
l u a 2								0	3	0		0		-1	0		3	0	0	3	l u n 2,l u 2,u a 2	3913
l u a I 2								0	4	0		0		-1	0		1	0	0	1	l a I 2	186540
l u a N 2								0	4	0		0		-1	0		2	0	0	2	l a N 2,u a N 2	3212
l u e I 2								0	4	0		0		-1	0		2	0	0	2	u e I 2,l e I 2	51998
l y n 2								0	3	0		0		-1	0		7	0	0	7	l a n 2,Q y n 2,l u n 2,l i n 2,X y n 2,y n 2,l y 2	13407
l y E n 2								0	4	0		0		-1	0		1	0	0	1	y E n 2	12104
T e I 2								0	3	0		0		-1	0		12	0	0	12	m e I 2,S e I 2,u e I 2,xu e I 2,T a I 2,P e I 2,l e I 2,su e I 2,f e I 2,z e I 2,Cu e I 2,Ku e I 2	309350
t @ n 2								0	3	0		0		-1	0		9	0	0	9	r @ n 2,m @ n 2,u @ n 2,S @ n 2,t @ 2,C @ n 2,x @ n 2,f @ n 2,P @ n 2	216525
T E 2								0	2	0		0		-1	0		10	0	0	10	Xy E 2,T i 2,Ji E 2,i E 2,Xi E 2,Jy E 2,T u 2,ti E 2,Qy E 2,Qi E 2	31804
T i a 2								0	3	0		0		-1	0		3	0	0	3	T i N 2,T i 2,i a 2	17418
T i a N 2								0	4	0		0		-1	0		3	0	0	3	T i N 2,T a N 2,i a N 2	13792
T i n 2								0	3	0		0		-1	0		10	0	0	10	n i n 2,T a n 2,T i N 2,T i 2,l i n 2,i n 2,Q i n 2,m i n 2,T u n 2,P i n 2	49362
T i o U 2								0	4	0		0		-1	0		2	0	0	2	T o U 2,i o U 2	22830
T i o N 2								0	4	0		0		-1	0		2	0	0	2	T i N 2,T o N 2	16237
T u a 2								0	3	0		0		-1	0		3	0	0	3	T u 2,T u n 2,u a 2	2851
T u a I 2								0	4	0		0		-1	0		1	0	0	1	T a I 2	4917
T u a N 2								0	4	0		0		-1	0		2	0	0	2	T a N 2,u a N 2	3962
T y 2								0	2	0		0		-1	0		4	0	0	4	T i 2,J y 2,T u 2,l y 2	12658
T y e 2								0	3	0		0		-1	0		0	0	0	0		0
T y n 2								0	3	0		0		-1	0		5	0	0	5	T a n 2,Q y n 2,X y n 2,y n 2,T u n 2	16579
T y E n 2								0	4	0		0		-1	0		1	0	0	1	y E n 2	12104
k E 2								0	2	0		0		-1	0		9	0	0	9	Xy E 2,Ji E 2,i E 2,Xi E 2,k @ 2,Jy E 2,ti E 2,Qy E 2,Qi E 2	25789
k i 2								0	2	0		0		-1	0		12	0	0	12	J i 2,Q i 2,l i 2,T i 2,n i 2,k @ 2,P i 2,m i 2,i 2,X i 2,t i 2,p i 2	52263
k 1 2								0	2	0		0		-1	0		5	0	0	5	S 1 2,Z 1 2,c 1 2,k @ 2,C 1 2	43952
k i a 2								0	3	0		0		-1	0		1	0	0	1	i a 2	1351
k i E n 2								0	4	0		0		-1	0		1	0	0	1	i E n 2	2763
k i a N 2								0	4	0		0		-1	0		1	0	0	1	i a N 2	1348
k i a U 2								0	4	0		0		-1	0		1	0	0	1	i a U 2	919
k i E 2								0	3	0		0		-1	0		1	0	0	1	i E 2	4259
k i n 2								0	3	0		0		-1	0		6	0	0	6	n i n 2,l i n 2,i n 2,Q i n 2,m i n 2,P i n 2	21255
k i N 2								0	3	0		0		-1	0		4	0	0	4	T i N 2,i N 2,P i N 2,l i N 2	26565
k i o U 2								0	4	0		0		-1	0		1	0	0	1	i o U 2	8910
k i o N 2								0	4	0		0		-1	0		0	0	0	0		0
k y 2								0	2	0		0		-1	0		3	0	0	3	J y 2,k @ 2,l y 2	6643
k y E 2								0	3	0		0		-1	0		0	0	0	0		0
k y n 2								0	3	0		0		-1	0		3	0	0	3	Q y n 2,X y n 2,y n 2	4539
k y E n 2								0	4	0		0		-1	0		1	0	0	1	y E n 2	12104
Q a 2								0	2	0		0		-1	0		16	0	0	16	n a 2,m a 2,Q i 2,C a 2,S a 2,z a 2,t a 2,xu a 2,P a 2,i a 2,Xi a 2,p a 2,Ji a 2,f a 2,u a 2,Z a 2	86977
