Key	PY+T	Pho+T	PY-T	Pho-T	Tone	SyStruct	SyLen	OrthLen	PhoLen	FreqPM	Words	HomoDensity	Dominate-POS	Freq-Dominate-POS	Percent-Dominate-POS	Other-POSes	Num-Neighbors	R-Neighbors	A-Neighbors	S-Neighbors	Neighbors	Freq-Neighbors
T e I 2								0	3	0		0		-1	0		0	0	0	0		0
t @ n 2								0	3	0		0		-1	0		9	0	0	9	r @ n 2,m @ n 2,u @ n 2,S @ n 2,t @ 2,C @ n 2,x @ n 2,f @ n 2,P @ n 2	216525
T E 2								0	2	0		0		-1	0		8	0	0	8	T oU 2,T iaU 2,T i 2,T aI 2,i E 2,T aU 2,T u 2,T uo 2	47865
T i a 2								0	3	0		0		-1	0		3	0	0	3	T i N 2,T i 2,i a 2	17418
T i a N 2								0	4	0		0		-1	0		3	0	0	3	T i N 2,T a N 2,i a N 2	13792
T i n 2								0	3	0		0		-1	0		12	0	0	12	n i n 2,T a n 2,T i N 2,T i 2,T iE n 2,l i n 2,T ua n 2,i n 2,Q i n 2,m i n 2,T u n 2,P i n 2	56232
T i o U 2								0	4	0		0		-1	0		0	0	0	0		0
T i o N 2								0	4	0		0		-1	0		2	0	0	2	T i N 2,T o N 2	16237
T u a 2								0	3	0		0		-1	0		3	0	0	3	T u 2,T u n 2,u a 2	2851
T u a I 2								0	4	0		0		-1	0		0	0	0	0		0
T u a N 2								0	4	0		0		-1	0		2	0	0	2	T a N 2,u a N 2	3962
T y 2								0	2	0		0		-1	0		9	0	0	9	T oU 2,T iaU 2,T i 2,T aI 2,J y 2,T aU 2,T u 2,T uo 2,l y 2	47625
T y e 2								0	3	0		0		-1	0		0	0	0	0		0
T y n 2								0	3	0		0		-1	0		7	0	0	7	T a n 2,T iE n 2,Q y n 2,T ua n 2,X y n 2,y n 2,T u n 2	23449
T y E n 2								0	4	0		0		-1	0		1	0	0	1	y E n 2	12104
k E 2								0	2	0		0		-1	0		3	0	0	3	i E 2,k @ 2,k uo 2	7824
k i 2								0	2	0		0		-1	0		13	0	0	13	J i 2,Q i 2,l i 2,T i 2,n i 2,k @ 2,P i 2,m i 2,i 2,X i 2,k uo 2,t i 2,p i 2	53204
k 1 2								0	2	0		0		-1	0		6	0	0	6	S 1 2,Z 1 2,c 1 2,k @ 2,C 1 2,k uo 2	44893
k i a 2								0	3	0		0		-1	0		1	0	0	1	i a 2	1351
k i E n 2								0	4	0		0		-1	0		1	0	0	1	i E n 2	2763
k i a N 2								0	4	0		0		-1	0		1	0	0	1	i a N 2	1348
k i a U 2								0	4	0		0		-1	0		0	0	0	0		0
k i E 2								0	3	0		0		-1	0		1	0	0	1	i E 2	4259
k i n 2								0	3	0		0		-1	0		6	0	0	6	n i n 2,l i n 2,i n 2,Q i n 2,m i n 2,P i n 2	21255
k i N 2								0	3	0		0		-1	0		8	0	0	8	X i N 2,m i N 2,T i N 2,i N 2,P i N 2,Q i N 2,l i N 2,n i N 2	71047
k i o U 2								0	4	0		0		-1	0		0	0	0	0		0
k i o N 2								0	4	0		0		-1	0		0	0	0	0		0
k y 2								0	2	0		0		-1	0		4	0	0	4	J y 2,k @ 2,k uo 2,l y 2	7584
k y E 2								0	3	0		0		-1	0		0	0	0	0		0
k y n 2								0	3	0		0		-1	0		3	0	0	3	Q y n 2,X y n 2,y n 2	4539
k y E n 2								0	4	0		0		-1	0		1	0	0	1	y E n 2	12104
Q a 2								0	2	0		0		-1	0		17	0	0	17	n a 2,Q ioU 2,m a 2,Q i 2,C a 2,Q iaU 2,S a 2,z a 2,t a 2,P a 2,i a 2,p a 2,f a 2,u a 2,Q yE 2,Z a 2,Q iE 2	108499
Q a I 2								0	3	0		0		-1	0		0	0	0	0		0
Q a n 2								0	3	0		0		-1	0		16	0	0	16	Q iE n 2,u a n 2,n a n 2,T a n 2,Q yE n 2,l a n 2,Q y n 2,f a n 2,m a n 2,P a n 2,x a n 2,z a n 2,C a n 2,Q i n 2,r a n 2,c a n 2	177222
Q a N 2								0	3	0		0		-1	0		15	0	0	15	m a N 2,Q ia N 2,Q i N 2,c a N 2,f a N 2,C a N 2,T a N 2,l a N 2,u a N 2,i a N 2,P a N 2,Q io N 2,x a N 2,a N 2,n a N 2	38419
Q a U 2								0	3	0		0		-1	0		0	0	0	0		0
Q @ 2								0	2	0		0		-1	0		13	0	0	13	Q ioU 2,Q i 2,Q iaU 2,x @ 2,k @ 2,t @ 2,z @ 2,S @ 2,Z @ 2,@ 2,K @ 2,Q yE 2,Q iE 2	51519
Q e I 2								0	3	0		0		-1	0		0	0	0	0		0
Q @ n 2								0	3	0		0		-1	0		12	0	0	12	r @ n 2,Q iE n 2,Q yE n 2,m @ n 2,u @ n 2,S @ n 2,Q y n 2,C @ n 2,Q i n 2,x @ n 2,f @ n 2,P @ n 2	325726
Q @ N 2								0	3	0		0		-1	0		14	0	0	14	n @ N 2,C @ N 2,Q ia N 2,Q i N 2,T @ N 2,r @ N 2,c @ N 2,m @ N 2,f @ N 2,Q io N 2,P @ N 2,S @ N 2,x @ N 2,p @ N 2	203642
Q E 2								0	2	0		0		-1	0		6	0	0	6	Q ioU 2,Q i 2,Q iaU 2,i E 2,Q yE 2,Q iE 2	38748
Q o N 2								0	3	0		0		-1	0		10	0	0	10	c o N 2,Q ia N 2,T o N 2,C o N 2,Q i N 2,x o N 2,l o N 2,r o N 2,n o N 2,Q io N 2	76697
Q o U 2								0	3	0		0		-1	0		0	0	0	0		0
Q u 2								0	2	0		0		-1	0		19	0	0	19	Q ioU 2,u 2,Q i 2,Q iaU 2,t u 2,r u 2,f u 2,T u 2,C u 2,x u 2,z u 2,S u 2,l u 2,n u 2,Z u 2,s u 2,Q yE 2,P u 2,Q iE 2	70109
Q u a 2								0	3	0		0		-1	0		1	0	0	1	u a 2	149
Q u a I 2								0	4	0		0		-1	0		0	0	0	0		0
Q u a N 2								0	4	0		0		-1	0		1	0	0	1	u a N 2	1411
Q u e I 2								0	4	0		0		-1	0		0	0	0	0		0
Q u n 2								0	3	0		0		-1	0		9	0	0	9	Q iE n 2,Q yE n 2,Q y n 2,l u n 2,C u n 2,c u n 2,Q i n 2,x u n 2,T u n 2	117705
Q u o 2								0	3	0		0		-1	0		0	0	0	0		0
z E 2								0	2	0		0		-1	0		5	0	0	5	i E 2,z a 2,z @ 2,z u 2,z eI 2	11691
z i a 2								0	3	0		0		-1	0		2	0	0	2	z a 2,i a 2	4801
z i E n 2								0	4	0		0		-1	0		1	0	0	1	i E n 2	2763
z i a N 2								0	4	0		0		-1	0		1	0	0	1	i a N 2	1348
z i a U 2								0	4	0		0		-1	0		0	0	0	0		0
z i E 2								0	3	0		0		-1	0		1	0	0	1	i E 2	4259
z i n 2								0	3	0		0		-1	0		7	0	0	7	n i n 2,l i n 2,i n 2,z a n 2,Q i n 2,m i n 2,P i n 2	22088
z i N 2								0	3	0		0		-1	0		8	0	0	8	X i N 2,m i N 2,T i N 2,i N 2,P i N 2,Q i N 2,l i N 2,n i N 2	71047
z i o U 2								0	4	0		0		-1	0		0	0	0	0		0
z i o N 2								0	4	0		0		-1	0		0	0	0	0		0
z u a 2								0	3	0		0		-1	0		3	0	0	3	z a 2,z u 2,u a 2	4940
z u a I 2								0	4	0		0		-1	0		0	0	0	0		0
z u a N 2								0	4	0		0		-1	0		1	0	0	1	u a N 2	1411
z y 2								0	2	0		0		-1	0		6	0	0	6	J y 2,z a 2,z @ 2,z u 2,z eI 2,l y 2	11451
z y E 2								0	3	0		0		-1	0		0	0	0	0		0
z y n 2								0	3	0		0		-1	0		4	0	0	4	Q y n 2,X y n 2,z a n 2,y n 2	5372
z y E n 2								0	4	0		0		-1	0		1	0	0	1	y E n 2	12104
p @ 2								0	2	0		0		-1	0		13	0	1	12	p @ N 2,x @ 2,k @ 2,t @ 2,p uo 2,p aI 2,z @ 2,S @ 2,Z @ 2,@ 2,p a 2,K @ 2,p i 2	22924
p E 2								0	2	0		0		-1	0		5	0	0	5	i E 2,p uo 2,p aI 2,p a 2,p i 2	10067
p i a 2								0	3	0		0		-1	0		3	0	0	3	i a 2,p a 2,p i 2	2533
p i a N 2								0	4	0		0		-1	0		1	0	0	1	i a N 2	1348
p i o U 2								0	4	0		0		-1	0		0	0	0	0		0
p i o N 2								0	4	0		0		-1	0		0	0	0	0		0
p o N 2								0	3	0		0		-1	0		8	0	0	8	c o N 2,T o N 2,C o N 2,x o N 2,l o N 2,r o N 2,n o N 2,p @ N 2	65762
p o U 2								0	3	0		0		-1	0		0	0	0	0		0
p u a 2								0	3	0		0		-1	0		2	0	0	2	p a 2,u a 2	946
p u a I 2								0	4	0		0		-1	0		0	0	0	0		0
p u a n 2								0	4	0		0		-1	0		1	0	0	1	u a n 2	24428
p u a N 2								0	4	0		0		-1	0		1	0	0	1	u a N 2	1411
p u e I 2								0	4	0		0		-1	0		0	0	0	0		0
p u n 2								0	3	0		0		-1	0		5	0	0	5	l u n 2,C u n 2,c u n 2,x u n 2,T u n 2	5980
p y 2								0	2	0		0		-1	0		6	0	0	6	J y 2,p uo 2,p aI 2,p a 2,p i 2,l y 2	9827
p y E 2								0	3	0		0		-1	0		0	0	0	0		0
p y n 2								0	3	0		0		-1	0		3	0	0	3	Q y n 2,X y n 2,y n 2	4539
p y E n 2								0	4	0		0		-1	0		1	0	0	1	y E n 2	12104
K e I 2								0	3	0		0		-1	0		0	0	0	0		0
K E 2								0	2	0		0		-1	0		3	0	0	3	i E 2,K @ 2,K ueI 2	4752
K i 2								0	2	0		0		-1	0		13	0	0	13	J i 2,Q i 2,l i 2,T i 2,n i 2,P i 2,m i 2,i 2,X i 2,t i 2,K @ 2,p i 2,K ueI 2	50132
K 1 2								0	2	0		0		-1	0		6	0	0	6	S 1 2,Z 1 2,c 1 2,C 1 2,K @ 2,K ueI 2	41821
K i a 2								0	3	0		0		-1	0		1	0	0	1	i a 2	1351
K i E n 2								0	4	0		0		-1	0		1	0	0	1	i E n 2	2763
K i a N 2								0	4	0		0		-1	0		1	0	0	1	i a N 2	1348
K i a U 2								0	4	0		0		-1	0		0	0	0	0		0
K i E 2								0	3	0		0		-1	0		1	0	0	1	i E 2	4259
K i n 2								0	3	0		0		-1	0		6	0	0	6	n i n 2,l i n 2,i n 2,Q i n 2,m i n 2,P i n 2	21255
K i N 2								0	3	0		0		-1	0		9	0	0	9	X i N 2,m i N 2,T i N 2,i N 2,P i N 2,Q i N 2,l i N 2,K ua N 2,n i N 2	72918
K i o U 2								0	4	0		0		-1	0		0	0	0	0		0
K i o N 2								0	4	0		0		-1	0		0	0	0	0		0
K y 2								0	2	0		0		-1	0		4	0	0	4	J y 2,K @ 2,l y 2,K ueI 2	4512
K y E 2								0	3	0		0		-1	0		0	0	0	0		0
K y n 2								0	3	0		0		-1	0		3	0	0	3	Q y n 2,X y n 2,y n 2	4539
K y E n 2								0	4	0		0		-1	0		1	0	0	1	y E n 2	12104
S E 2								0	2	0		0		-1	0		7	0	0	7	S eI 2,S 1 2,S a 2,i E 2,S @ 2,S u 2,S aU 2	94467
S i a 2								0	3	0		0		-1	0		2	0	0	2	S a 2,i a 2	5717
S i E n 2								0	4	0		0		-1	0		1	0	0	1	i E n 2	2763
S i a N 2								0	4	0		0		-1	0		1	0	0	1	i a N 2	1348
S i a U 2								0	4	0		0		-1	0		0	0	0	0		0
S i E 2								0	3	0		0		-1	0		1	0	0	1	i E 2	4259
S i n 2								0	3	0		0		-1	0		7	0	0	7	n i n 2,S @ n 2,l i n 2,i n 2,Q i n 2,m i n 2,P i n 2	25033
S i N 2								0	3	0		0		-1	0		9	0	0	9	X i N 2,m i N 2,T i N 2,i N 2,P i N 2,Q i N 2,l i N 2,n i N 2,S @ N 2	71409
S i o U 2								0	4	0		0		-1	0		0	0	0	0		0
S i o N 2								0	4	0		0		-1	0		0	0	0	0		0
S o N 2								0	3	0		0		-1	0		8	0	0	8	c o N 2,T o N 2,C o N 2,x o N 2,l o N 2,r o N 2,n o N 2,S @ N 2	66038
S y 2								0	2	0		0		-1	0		8	0	0	8	S eI 2,S 1 2,S a 2,J y 2,S @ 2,S u 2,l y 2,S aU 2	94227
S y E 2								0	3	0		0		-1	0		0	0	0	0		0
S y n 2								0	3	0		0		-1	0		4	0	0	4	S @ n 2,Q y n 2,X y n 2,y n 2	8317
S y E n 2								0	4	0		0		-1	0		1	0	0	1	y E n 2	12104
f a I 2								0	3	0		0		-1	0		3	0	0	3	f a N 2,f a n 2,f a 2	6109
f a U 2								0	3	0		0		-1	0		3	0	0	3	f a N 2,f a n 2,f a 2	6109
f @ 2								0	2	0		0		-1	0		13	0	2	11	f @ N 2,f @ n 2,x @ 2,f u 2,k @ 2,t @ 2,z @ 2,S @ 2,Z @ 2,f eI 2,@ 2,f a 2,K @ 2	24903
f E 2								0	2	0		0		-1	0		4	0	0	4	f u 2,i E 2,f eI 2,f a 2	11132
f i 2								0	2	0		0		-1	0		14	0	0	14	J i 2,Q i 2,l i 2,T i 2,f u 2,n i 2,P i 2,m i 2,i 2,f eI 2,X i 2,f a 2,t i 2,p i 2	56512
f 1 2								0	2	0		0		-1	0		7	0	0	7	S 1 2,f u 2,Z 1 2,c 1 2,C 1 2,f eI 2,f a 2	48201
f i a 2								0	3	0		0		-1	0		2	0	0	2	i a 2,f a 2	2025
f i E n 2								0	4	0		0		-1	0		1	0	0	1	i E n 2	2763
f i a N 2								0	4	0		0		-1	0		2	0	0	2	f a N 2,i a N 2	4599
f i a U 2								0	4	0		0		-1	0		0	0	0	0		0
f i E 2								0	3	0		0		-1	0		1	0	0	1	i E 2	4259
f i n 2								0	3	0		0		-1	0		8	0	0	8	n i n 2,f a n 2,l i n 2,i n 2,Q i n 2,m i n 2,f @ n 2,P i n 2	23661
f i N 2								0	3	0		0		-1	0		10	0	0	10	X i N 2,m i N 2,T i N 2,i N 2,P i N 2,Q i N 2,f a N 2,l i N 2,f @ N 2,n i N 2	75076
f i o U 2								0	4	0		0		-1	0		0	0	0	0		0
f i o N 2								0	4	0		0		-1	0		0	0	0	0		0
f o N 2								0	3	0		0		-1	0		9	0	0	9	c o N 2,T o N 2,C o N 2,f a N 2,x o N 2,l o N 2,r o N 2,f @ N 2,n o N 2	69705
f u a 2								0	3	0		0		-1	0		3	0	0	3	f u 2,f a 2,u a 2	5960
f u a I 2								0	4	0		0		-1	0		0	0	0	0		0
f u a n 2								0	4	0		0		-1	0		2	0	0	2	u a n 2,f a n 2	26612
f u a N 2								0	4	0		0		-1	0		2	0	0	2	f a N 2,u a N 2	4662
f u e I 2								0	4	0		0		-1	0		0	0	0	0		0
f u n 2								0	3	0		0		-1	0		8	0	0	8	f u 2,l u n 2,f a n 2,C u n 2,c u n 2,x u n 2,T u n 2,f @ n 2	13523
f y 2								0	2	0		0		-1	0		5	0	0	5	f u 2,J y 2,f eI 2,f a 2,l y 2	10892
f y E 2								0	3	0		0		-1	0		0	0	0	0		0
f y n 2								0	3	0		0		-1	0		5	0	0	5	Q y n 2,f a n 2,X y n 2,y n 2,f @ n 2	6945
f y E n 2								0	4	0		0		-1	0		1	0	0	1	y E n 2	12104
P @ 2								0	2	0		0		-1	0		18	0	2	16	P @ N 2,P @ n 2,x @ 2,P aI 2,P eI 2,k @ 2,t @ 2,P i 2,P a 2,z @ 2,S @ 2,Z @ 2,@ 2,K @ 2,P uo 2,P aU 2,P u 2,P iaU 2	30670
P E 2								0	2	0		0		-1	0		9	0	0	9	i E 2,P aI 2,P eI 2,P i 2,P a 2,P uo 2,P aU 2,P u 2,P iaU 2	17180
P i a 2								0	3	0		0		-1	0		5	0	0	5	P i N 2,P i 2,P a 2,i a 2,P i n 2	10698
P i a N 2								0	4	0		0		-1	0		3	0	0	3	P i N 2,i a N 2,P a N 2	6841
P i o U 2								0	4	0		0		-1	0		0	0	0	0		0
P i o N 2								0	4	0		0		-1	0		1	0	0	1	P i N 2	4691
P o N 2								0	3	0		0		-1	0		10	0	0	10	c o N 2,T o N 2,C o N 2,P i N 2,x o N 2,l o N 2,r o N 2,P a N 2,n o N 2,P @ N 2	71677
P u a 2								0	3	0		0		-1	0		3	0	0	3	P a 2,u a 2,P u 2	2360
P u a I 2								0	4	0		0		-1	0		0	0	0	0		0
P u a n 2								0	4	0		0		-1	0		2	0	0	2	u a n 2,P a n 2	25669
P u a N 2								0	4	0		0		-1	0		2	0	0	2	u a N 2,P a N 2	2213
P u e I 2								0	4	0		0		-1	0		0	0	0	0		0
P u n 2								0	3	0		0		-1	0		9	0	0	9	l u n 2,P a n 2,C u n 2,c u n 2,x u n 2,T u n 2,P @ n 2,P i n 2,P u 2	7704
P y 2								0	2	0		0		-1	0		10	0	0	10	P aI 2,J y 2,P eI 2,P i 2,P a 2,P uo 2,P aU 2,l y 2,P u 2,P iaU 2	16940
P y E 2								0	3	0		0		-1	0		0	0	0	0		0
P y n 2								0	3	0		0		-1	0		6	0	0	6	Q y n 2,P a n 2,X y n 2,y n 2,P @ n 2,P i n 2	6160
P y E n 2								0	4	0		0		-1	0		1	0	0	1	y E n 2	12104
i a I 2								0	3	0		0		-1	0		2	0	0	2	i a 2,i a N 2	2699
i @ 2								0	2	0		0		-1	0		15	0	0	15	i N 2,i oU 2,x @ 2,i E 2,k @ 2,t @ 2,i 2,z @ 2,S @ 2,i a 2,Z @ 2,@ 2,i aU 2,i n 2,K @ 2	44451
i e I 2								0	3	0		0		-1	0		0	0	0	0		0
i @ n 2								0	3	0		0		-1	0		10	0	0	10	r @ n 2,m @ n 2,u @ n 2,S @ n 2,i E n 2,C @ n 2,i n 2,x @ n 2,f @ n 2,P @ n 2	217643
i @ N 2								0	3	0		0		-1	0		13	0	0	13	n @ N 2,C @ N 2,i N 2,T @ N 2,r @ N 2,c @ N 2,i a N 2,m @ N 2,f @ N 2,P @ N 2,S @ N 2,x @ N 2,p @ N 2	203055
i 1 2								0	2	0		0		-1	0		12	0	0	12	i 1,S 1 2,i N 2,i oU 2,Z 1 2,i E 2,c 1 2,C 1 2,i 2,i a 2,i aU 2,i n 2	274889
i i o N 2								0	4	0		0		-1	0		0	0	0	0		0
i u 2								0	2	0		0		-1	0		21	0	0	21	i N 2,i oU 2,u 2,t u 2,r u 2,f u 2,i E 2,T u 2,i 2,C u 2,x u 2,i a 2,z u 2,S u 2,i aU 2,i n 2,l u 2,n u 2,Z u 2,s u 2,P u 2	63041
i u a 2								0	3	0		0		-1	0		2	0	0	2	i a 2,u a 2	1500
i u a I 2								0	4	0		0		-1	0		0	0	0	0		0
i u a N 2								0	4	0		0		-1	0		2	0	0	2	u a N 2,i a N 2	2759
i u e I 2								0	4	0		0		-1	0		0	0	0	0		0
i u n 2								0	3	0		0		-1	0		7	0	0	7	l u n 2,i E n 2,C u n 2,c u n 2,i n 2,x u n 2,T u n 2	9622
i u o 2								0	3	0		0		-1	0		0	0	0	0		0
C e I 2								0	3	0		0		-1	0		0	0	0	0		0
C E 2								0	2	0		0		-1	0		8	0	0	8	C a 2,i E 2,C 1 2,C u 2,C oU 2,C ueI 2,C aU 2,C aI 2	18200
C i 2								0	2	0		0		-1	0		18	0	0	18	J i 2,Q i 2,C a 2,l i 2,T i 2,n i 2,P i 2,C 1 2,m i 2,i 2,C u 2,X i 2,C oU 2,t i 2,C ueI 2,p i 2,C aU 2,C aI 2	63580
C i a 2								0	3	0		0		-1	0		2	0	0	2	C a 2,i a 2	9865
C i E n 2								0	4	0		0		-1	0		1	0	0	1	i E n 2	2763
C i a N 2								0	4	0		0		-1	0		2	0	0	2	C a N 2,i a N 2	4423
C i a U 2								0	4	0		0		-1	0		0	0	0	0		0
C i E 2								0	3	0		0		-1	0		1	0	0	1	i E 2	4259
C i n 2								0	3	0		0		-1	0		10	0	0	10	n i n 2,C ua n 2,l i n 2,C u n 2,C @ n 2,i n 2,C a n 2,Q i n 2,m i n 2,P i n 2	30420
C i N 2								0	3	0		0		-1	0		12	0	0	12	X i N 2,C @ N 2,m i N 2,T i N 2,i N 2,C ua N 2,C o N 2,P i N 2,Q i N 2,C a N 2,l i N 2,n i N 2	102899
C i o U 2								0	4	0		0		-1	0		0	0	0	0		0
C i o N 2								0	4	0		0		-1	0		1	0	0	1	C o N 2	5105
C y 2								0	2	0		0		-1	0		9	0	0	9	C a 2,J y 2,C 1 2,C u 2,C oU 2,C ueI 2,C aU 2,l y 2,C aI 2	17960
C y E 2								0	3	0		0		-1	0		0	0	0	0		0
C y n 2								0	3	0		0		-1	0		7	0	0	7	C ua n 2,Q y n 2,C u n 2,X y n 2,C @ n 2,C a n 2,y n 2	13704
C y E n 2								0	4	0		0		-1	0		1	0	0	1	y E n 2	12104
m E 2								0	2	0		0		-1	0		9	0	0	9	m eI 2,m a 2,i E 2,m uo 2,m i 2,m aI 2,m aU 2,m oU 2,m iaU 2	191033
